,Age,Complexity,Type
2558,30.0,0.4338645826298623,Adult-directed
2559,30.0,0.4307829160924542,Adult-directed
2560,30.0,0.4942963218147801,Adult-directed
2561,30.0,0.45728485683796083,Adult-directed
2562,30.0,0.41248972304512876,Adult-directed
2563,30.0,0.4525567156420149,Adult-directed
2564,30.0,0.4620354595965587,Adult-directed
2565,30.0,0.4338645826298623,Adult-directed
2566,30.0,0.4748151862429576,Adult-directed
2567,30.0,0.40346710544549125,Adult-directed
2568,30.0,0.4845083154486173,Adult-directed
2569,30.0,0.4604494164409239,Adult-directed
2570,30.0,0.47160491061270937,Adult-directed
2571,30.0,0.3871341514234409,Adult-directed
2572,30.0,0.46840490788203853,Adult-directed
2573,30.0,0.42617814970570594,Adult-directed
2574,30.0,0.44941699563734716,Adult-directed
2575,30.0,0.42159449003804794,Adult-directed
2576,30.0,0.46840490788203853,Adult-directed
2577,30.0,0.4246479275249383,Adult-directed
2578,30.0,0.44316697529217586,Adult-directed
2579,30.0,0.4185503476568198,Adult-directed
2580,30.0,0.4877603508349946,Adult-directed
2581,30.0,0.43695577519953516,Adult-directed
2582,30.0,0.5191938734365074,Adult-directed
2583,30.0,0.41703174447962976,Adult-directed
2584,30.0,0.4604494164409239,Adult-directed
2585,30.0,0.4861330111756192,Adult-directed
2586,30.0,0.4525567156420149,Adult-directed
2587,30.0,0.43540898448123644,Adult-directed
2588,30.0,0.4307829160924542,Adult-directed
2589,30.0,0.4079682383262829,Adult-directed
2590,30.0,0.4652151125139384,Adult-directed
2591,30.0,0.43232256227804705,Adult-directed
2592,30.0,0.49758039701597007,Adult-directed
2593,30.0,0.44941699563734716,Adult-directed
2594,30.0,0.41400143913045073,Adult-directed
2595,30.0,0.43540898448123644,Adult-directed
2596,30.0,0.4338645826298623,Adult-directed
2597,30.0,0.41400143913045073,Adult-directed
2598,30.0,0.43850496218636453,Adult-directed
2599,30.0,0.4338645826298623,Adult-directed
2600,30.0,0.5327304591540407,Child-directed
2601,30.0,0.5191938734365074,Child-directed
2602,30.0,0.5141645250315053,Child-directed
2603,30.0,0.53785429615391,Child-directed
2604,30.0,0.5124936808666878,Child-directed
2605,30.0,0.5603660693261269,Child-directed
2606,30.0,0.5533852381847867,Child-directed
2607,30.0,0.5141645250315053,Child-directed
2608,30.0,0.5656338602609858,Child-directed
2609,30.0,0.47965000629754095,Child-directed
2610,30.0,0.5327304591540407,Child-directed
2611,30.0,0.5568695622673976,Child-directed
2612,30.0,0.5464528014091419,Child-directed
2613,30.0,0.5851900390548529,Child-directed
2614,30.0,0.4942963218147801,Child-directed
2615,30.0,0.515838165589535,Child-directed
2616,30.0,0.4861330111756192,Child-directed
2617,30.0,0.4861330111756192,Child-directed
2618,30.0,0.5481814103097596,Child-directed
2619,30.0,0.5141645250315053,Child-directed
2620,30.0,0.5141645250315053,Child-directed
2621,30.0,0.5344354894051245,Child-directed
2622,30.0,0.4812668215244463,Child-directed
2623,30.0,0.5091603444469295,Child-directed
2624,30.0,0.5586162876023393,Child-directed
2625,30.0,0.5780343734594406,Child-directed
2626,30.0,0.46840490788203853,Child-directed
2627,30.0,0.5361434317502807,Child-directed
2628,30.0,0.5621189181535413,Child-directed
2629,30.0,0.5447271754416722,Child-directed
2630,30.0,0.5259392615760389,Child-directed
2631,30.0,0.5780343734594406,Child-directed
2632,30.0,0.5141645250315053,Child-directed
2633,30.0,0.491022996469811,Child-directed
2634,30.0,0.5175146119167874,Child-directed
2635,30.0,0.49265831981054176,Child-directed
2636,30.0,0.4780358009429998,Child-directed
2637,30.0,0.491022996469811,Child-directed
2638,30.0,0.5175146119167874,Child-directed
2639,30.0,0.49593701127224005,Child-directed
2640,30.0,0.49593701127224005,Child-directed
2641,30.0,0.5344354894051245,Child-directed
2642,30.0,0.515838165589535,Child-directed
2643,30.0,0.49265831981054176,Child-directed
2644,30.0,0.5041810810473222,Child-directed
2645,30.0,0.5293290953305504,Child-directed
2646,30.0,0.5175146119167874,Child-directed
2647,30.0,0.5259392615760389,Child-directed
2648,30.0,0.5191938734365074,Child-directed
2649,30.0,0.49593701127224005,Child-directed
2650,30.0,0.5481814103097596,Child-directed
2651,30.0,0.5395680926316447,Child-directed
2652,30.0,0.46840490788203853,Child-directed
2653,30.0,0.48288625507674926,Child-directed
2654,30.0,0.49265831981054176,Child-directed
2655,30.0,0.5259392615760389,Child-directed
2656,30.0,0.49593701127224005,Child-directed
2657,30.0,0.5673959752543851,Child-directed
2658,30.0,0.491022996469811,Child-directed
2659,30.0,0.5091603444469295,Child-directed
2660,30.0,0.5175146119167874,Child-directed
2661,30.0,0.5430045221302259,Child-directed
2662,30.0,0.5008752929128226,Child-directed
2663,30.0,0.5225608799844117,Child-directed
2664,30.0,0.4992264879226388,Child-directed
2665,30.0,0.4748151862429576,Child-directed
2666,30.0,0.4732087601946839,Child-directed
2667,30.0,0.49593701127224005,Child-directed
2668,30.0,0.5464528014091419,Child-directed
2669,30.0,0.5327304591540407,Child-directed
2670,30.0,0.5058380822549516,Child-directed
2671,30.0,0.5464528014091419,Child-directed
2672,30.0,0.5327304591540407,Child-directed
2673,30.0,0.5586162876023393,Child-directed
2674,30.0,0.49265831981054176,Child-directed
2675,30.0,0.5310283310835102,Child-directed
2676,30.0,0.4942963218147801,Child-directed
2677,30.0,0.5691612007789542,Child-directed
2678,30.0,0.4700036292457356,Child-directed
2679,30.0,0.5208759596194922,Child-directed
2680,30.0,0.5481814103097596,Child-directed
2681,30.0,0.5208759596194922,Child-directed
2682,30.0,0.5344354894051245,Child-directed
2683,30.0,0.47965000629754095,Child-directed
2684,30.0,0.47965000629754095,Child-directed
2685,30.0,0.5091603444469295,Child-directed
2686,30.0,0.5175146119167874,Child-directed
2687,30.0,0.5242486440981314,Child-directed
2688,30.0,0.5568695622673976,Child-directed
2689,30.0,0.5108256237659907,Child-directed
2690,30.0,0.48288625507674926,Child-directed
2691,30.0,0.579818495252942,Child-directed
2692,30.0,0.5412848312506993,Child-directed
2693,30.0,0.5327304591540407,Child-directed
2694,30.0,0.5395680926316447,Child-directed
2695,30.0,0.49758039701597007,Child-directed
2696,30.0,0.4992264879226388,Child-directed
2697,30.0,0.4861330111756192,Child-directed
2698,30.0,0.5191938734365074,Child-directed
2699,30.0,0.5025268209512956,Child-directed
